,index,rrrp3.sa,rrrp3.sa_quant,rrrp3.sa_invest,suzb3.sa,suzb3.sa_quant,suzb3.sa_invest,lren3.sa,lren3.sa_quant,lren3.sa_invest,cyre3.sa,cyre3.sa_quant,cyre3.sa_invest,enat3.sa,enat3.sa_quant,enat3.sa_invest,prio3.sa,prio3.sa_quant,prio3.sa_invest,tots3.sa,tots3.sa_quant,tots3.sa_invest,elet3.sa,elet3.sa_quant,elet3.sa_invest,raiz4.sa,raiz4.sa_quant,raiz4.sa_invest,bbas3.sa,bbas3.sa_quant,bbas3.sa_invest,petr4.sa,petr4.sa_quant,petr4.sa_invest,ntco3.sa,ntco3.sa_quant,ntco3.sa_invest,cple6.sa,cple6.sa_quant,cple6.sa_invest,cple3.sa,cple3.sa_quant,cple3.sa_invest,vale3.sa,vale3.sa_quant,vale3.sa_invest,Date,rrrp3.sa_total,suzb3.sa_total,lren3.sa_total,cyre3.sa_total,enat3.sa_total,prio3.sa_total,tots3.sa_total,elet3.sa_total,raiz4.sa_total,bbas3.sa_total,petr4.sa_total,ntco3.sa_total,cple6.sa_total,cple3.sa_total,vale3.sa_total,total_yield,total_invest,yield
41,2022-08-24,36.81999969482422,100,3650,47.90999984741211,5,234.85,27.229999542236328,8,200.48,14.600000381469727,30,422.1,16.5,100,1866,25.979999542236328,176,4524.8,30.90999984741211,20,617,47.47999954223633,28,1354.08,5.090000152587891,0,0,40.83000183105469,0,0.0,33.63999938964844,0,0.0,16.0,0,0,7.139999866485596,0,0.0,6.639999866485596,0,0,67.94999694824219,0,0.0,2022-08-24,3681.999969482422,239.54999923706055,217.83999633789062,438.0000114440918,1650.0,4572.479919433594,618.1999969482422,1329.4399871826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12747.509880065918,12869.31,-0.95
42,2022-08-25,36.95000076293945,100,3650,47.31999969482422,5,234.85,27.600000381469727,8,200.48,14.520000457763672,30,422.1,16.610000610351562,100,1866,26.389999389648438,176,4524.8,30.93000030517578,20,617,46.790000915527344,28,1354.08,5.03000020980835,0,0,41.79999923706055,0,0.0,33.279998779296875,0,0.0,16.639999389648438,0,0,7.039999961853027,0,0.0,6.570000171661377,0,0,69.2699966430664,0,0.0,2022-08-25,3695.0000762939453,236.5999984741211,220.8000030517578,435.60001373291016,1661.0000610351562,4644.639892578125,618.6000061035156,1310.1200256347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12822.360076904297,12869.31,-0.36
43,2022-08-26,37.08000183105469,100,3650,45.349998474121094,5,234.85,27.799999237060547,8,200.48,14.25,30,422.1,16.649999618530273,100,1866,26.559999465942383,176,4524.8,29.489999771118164,20,617,46.349998474121094,28,1354.08,4.849999904632568,0,0,41.59000015258789,0,0.0,33.63999938964844,0,0.0,15.520000457763672,0,0,7.019999980926514,0,0.0,6.53000020980835,0,0,68.2300033569336,0,0.0,2022-08-26,3708.0001831054688,226.74999237060547,222.39999389648438,427.5,1664.9999618530273,4674.559906005859,589.7999954223633,1297.7999572753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12811.8099899292,12869.31,-0.45
44,2022-08-29,37.79999923706055,100,3650,45.290000915527344,5,234.85,27.530000686645508,8,200.48,14.550000190734863,30,422.1,16.75,100,1866,27.229999542236328,176,4524.8,29.540000915527344,20,617,46.65999984741211,28,1354.08,5.0,400,1988,42.45000076293945,0,0.0,34.47999954223633,0,0.0,15.0600004196167,0,0,7.019999980926514,0,0.0,6.5,0,0,66.91000366210938,0,0.0,2022-08-29,3779.9999237060547,226.45000457763672,220.24000549316406,436.5000057220459,1675.0,4792.479919433594,590.8000183105469,1306.479995727539,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,15027.949872970581,14857.31,1.15
45,2022-08-30,37.20000076293945,100,3650,45.11000061035156,5,234.85,27.389999389648438,8,200.48,14.449999809265137,30,422.1,16.43000030517578,100,1866,26.8700008392334,176,4524.8,28.969999313354492,20,617,46.040000915527344,28,1354.08,4.900000095367432,400,1988,42.33000183105469,0,0.0,32.43000030517578,0,0.0,14.739999771118164,0,0,6.960000038146973,0,0.0,6.400000095367432,0,0,64.97000122070312,0,0.0,2022-08-30,3720.0000762939453,225.5500030517578,219.1199951171875,433.4999942779541,1643.0000305175781,4729.120147705078,579.3999862670898,1289.1200256347656,1960.0000381469727,0.0,0.0,0.0,0.0,0.0,0.0,14798.81029701233,14857.31,-0.39
46,2022-08-31,37.38999938964844,100,3650,44.2599983215332,5,234.85,26.469999313354492,8,200.48,14.15999984741211,30,422.1,16.709999084472656,100,1866,27.309999465942383,176,4524.8,28.549999237060547,20,617,46.11000061035156,28,1354.08,4.840000152587891,400,1988,41.689998626708984,0,0.0,33.22999954223633,0,0.0,14.420000076293945,0,0,6.96999979019165,0,0.0,6.559999942779541,0,0,64.5,0,0.0,2022-08-31,3738.9999389648438,221.29999160766602,211.75999450683594,424.7999954223633,1670.9999084472656,4806.559906005859,570.9999847412109,1291.0800170898438,1936.0000610351562,0.0,0.0,0.0,0.0,0.0,0.0,14872.499797821045,14857.31,0.1
47,2022-09-01,36.790000915527344,100,3650,44.0,5,234.85,26.56999969482422,8,200.48,15.140000343322754,30,422.1,17.010000228881836,100,1866,27.200000762939453,176,4524.8,28.59000015258789,20,617,46.810001373291016,28,1354.08,4.769999980926514,400,1988,42.33000183105469,35,1452.5,33.849998474121094,0,0.0,14.430000305175781,0,0,7.099999904632568,0,0.0,6.710000038146973,0,0,63.88999938964844,0,0.0,2022-09-01,3679.0000915527344,220.0,212.55999755859375,454.2000102996826,1701.0000228881836,4787.200134277344,571.8000030517578,1310.6800384521484,1907.9999923706055,1481.550064086914,0.0,0.0,0.0,0.0,0.0,16325.990354537964,15452.38,5.65
48,2022-09-02,37.27000045776367,100,3650,43.52000045776367,5,234.85,26.700000762939453,8,200.48,16.329999923706055,30,422.1,16.889999389648438,100,1866,27.75,176,4524.8,28.969999313354492,20,617,46.5099983215332,28,1354.08,4.599999904632568,400,1988,42.529998779296875,35,1452.5,33.41999816894531,48,1549.44,14.880000114440918,0,0,7.050000190734863,0,0.0,6.659999847412109,0,0,62.91999816894531,0,0.0,2022-09-02,3727.000045776367,217.60000228881836,213.60000610351562,489.89999771118164,1688.9999389648438,4884.0,579.3999862670898,1302.2799530029297,1839.9999618530273,1488.5499572753906,1604.159912109375,0.0,0.0,0.0,0.0,18035.48976135254,17001.820000000003,6.08
49,2022-09-05,38.56999969482422,100,3650,44.72999954223633,5,234.85,26.969999313354492,8,200.48,16.299999237060547,30,422.1,17.100000381469727,100,1866,29.540000915527344,176,4524.8,29.09000015258789,20,617,46.45000076293945,28,1354.08,4.619999885559082,400,1988,41.630001068115234,35,1452.5,33.34000015258789,48,1549.44,15.399999618530273,0,0,7.090000152587891,0,0.0,6.690000057220459,0,0,65.22000122070312,0,0.0,2022-09-05,3856.999969482422,223.64999771118164,215.75999450683594,488.9999771118164,1710.0000381469727,5199.0401611328125,581.8000030517578,1300.6000213623047,1847.9999542236328,1457.0500373840332,1600.3200073242188,0.0,0.0,0.0,0.0,18482.22016143799,17001.820000000003,8.71
50,2022-09-06,37.68000030517578,100,3650,44.97999954223633,5,234.85,26.030000686645508,8,200.48,15.640000343322754,30,422.1,16.56999969482422,100,1866,28.719999313354492,265,6925.13,28.18000030517578,20,617,45.15999984741211,28,1354.08,4.440000057220459,400,1988,39.630001068115234,35,1452.5,32.099998474121094,48,1549.44,14.770000457763672,0,0,6.960000038146973,0,0.0,6.579999923706055,0,0,63.66999816894531,0,0.0,2022-09-06,3768.000030517578,224.89999771118164,208.24000549316406,469.2000102996826,1656.9999694824219,7610.79981803894,563.6000061035156,1264.479995727539,1776.0000228881836,1387.0500373840332,1540.7999267578125,0.0,0.0,0.0,0.0,20470.069820404053,19402.15,5.5
51,2022-09-08,36.16999816894531,100,3650,43.97999954223633,5,234.85,26.020000457763672,8,200.48,16.170000076293945,30,422.1,15.760000228881836,100,1866,27.549999237060547,265,6925.13,28.760000228881836,20,617,45.220001220703125,28,1354.08,4.389999866485596,400,1988,39.459999084472656,35,1452.5,31.799999237060547,48,1549.44,15.260000228881836,0,0,6.880000114440918,0,0.0,6.510000228881836,0,0,64.51000213623047,0,0.0,2022-09-08,3616.9998168945312,219.89999771118164,208.16000366210938,485.10000228881836,1576.0000228881836,7300.749797821045,575.2000045776367,1266.1600341796875,1755.9999465942383,1381.099967956543,1526.3999633789062,0.0,0.0,0.0,0.0,19911.76955795288,19402.15,2.63
52,2022-09-09,37.150001525878906,100,3650,45.11000061035156,5,234.85,26.850000381469727,8,200.48,16.729999542236328,30,422.1,15.630000114440918,100,1866,28.049999237060547,265,6925.13,29.260000228881836,20,617,45.34000015258789,28,1354.08,4.389999866485596,400,1988,40.54999923706055,35,1452.5,31.790000915527344,48,1549.44,16.15999984741211,0,0,6.880000114440918,0,0.0,6.519999980926514,0,0,69.55000305175781,0,0.0,2022-09-09,3715.0001525878906,225.5500030517578,214.8000030517578,501.89998626708984,1563.0000114440918,7433.249797821045,585.2000045776367,1269.520004272461,1755.9999465942383,1419.2499732971191,1525.9200439453125,0.0,0.0,0.0,0.0,20209.3899269104,19402.15,4.16
53,2022-09-12,37.25,100,3650,45.380001068115234,5,234.85,27.40999984741211,8,200.48,16.56999969482422,30,422.1,16.520000457763672,100,1866,27.600000381469727,265,6925.13,29.5,20,617,46.11000061035156,28,1354.08,4.329999923706055,400,1988,41.18000030517578,35,1452.5,31.479999542236328,48,1549.44,16.850000381469727,0,0,6.929999828338623,0,0.0,6.519999980926514,0,0,70.16000366210938,0,0.0,2022-09-12,3725.0,226.90000534057617,219.27999877929688,497.09999084472656,1652.0000457763672,7314.0001010894775,590.0,1291.0800170898438,1731.9999694824219,1441.3000106811523,1511.0399780273438,0.0,0.0,0.0,0.0,20199.700117111206,19402.15,4.11
54,2022-09-13,37.13999938964844,100,3650,44.31999969482422,5,234.85,27.219999313354492,8,200.48,16.25,30,422.1,16.049999237060547,100,1866,27.030000686645508,265,6925.13,29.420000076293945,20,617,45.459999084472656,28,1354.08,4.150000095367432,400,1988,40.220001220703125,35,1452.5,30.649999618530273,48,1549.44,15.859999656677246,0,0,6.800000190734863,0,0.0,6.400000095367432,0,0,68.25,0,0.0,2022-09-13,3713.9999389648438,221.5999984741211,217.75999450683594,487.5,1604.9999237060547,7162.95018196106,588.4000015258789,1272.8799743652344,1660.0000381469727,1407.7000427246094,1471.1999816894531,0.0,0.0,0.0,0.0,19808.990076065063,19402.15,2.1
55,2022-09-14,38.52000045776367,100,3650,44.470001220703125,5,234.85,27.3799991607666,8,200.48,15.989999771118164,30,422.1,16.65999984741211,100,1866,28.40999984741211,265,6925.13,29.850000381469727,20,617,45.369998931884766,28,1354.08,4.199999809265137,400,1988,40.2599983215332,35,1452.5,31.1200008392334,48,1549.44,16.450000762939453,0,0,6.739999771118164,0,0.0,6.400000095367432,0,0,67.0,0,0.0,2022-09-14,3852.000045776367,222.35000610351562,219.0399932861328,479.6999931335449,1665.999984741211,7528.649959564209,597.0000076293945,1270.3599700927734,1679.9999237060547,1409.099941253662,1493.7600402832031,0.0,0.0,0.0,0.0,20417.95986557007,19402.15,5.24
56,2022-09-15,37.68000030517578,100,3650,43.83000183105469,5,234.85,26.799999237060547,8,200.48,15.989999771118164,30,422.1,16.200000762939453,100,1866,27.700000762939453,265,6925.13,29.290000915527344,20,617,44.689998626708984,28,1354.08,4.210000038146973,400,1988,39.849998474121094,35,1452.5,31.059999465942383,48,1549.44,16.709999084472656,100,1693,6.650000095367432,300,2019.0000000000002,6.269999980926514,400,2512,68.3499984741211,32,2178.56,2022-09-15,3768.000030517578,219.15000915527344,214.39999389648438,479.6999931335449,1620.0000762939453,7340.500202178955,585.8000183105469,1251.3199615478516,1684.000015258789,1394.7499465942383,1490.8799743652344,1670.9999084472656,1995.0000286102295,2507.9999923706055,2187.199951171875,28409.700101852417,25074.910000000003,13.3
57,2022-09-16,38.04999923706055,100,3650,43.61000061035156,5,234.85,26.3799991607666,8,200.48,15.739999771118164,30,422.1,16.15999984741211,100,1866,28.020000457763672,265,6925.13,29.690000534057617,20,617,43.880001068115234,28,1354.08,4.289999961853027,400,1988,39.400001525878906,35,1452.5,30.780000686645508,48,1549.44,14.960000038146973,100,1693,6.730000019073486,300,2019.0000000000002,6.320000171661377,400,2512,68.25,32,2178.56,2022-09-16,3804.9999237060547,218.0500030517578,211.0399932861328,472.1999931335449,1615.999984741211,7425.300121307373,593.8000106811523,1228.6400299072266,1715.999984741211,1379.0000534057617,1477.4400329589844,1496.0000038146973,2019.000005722046,2528.000068664551,2184.0,28369.470209121704,25074.910000000003,13.14
58,2022-09-19,38.099998474121094,100,3650,44.13999938964844,5,234.85,26.719999313354492,8,200.48,16.170000076293945,30,422.1,16.15999984741211,100,1866,28.079999923706055,265,6925.13,29.65999984741211,20,617,44.15999984741211,28,1354.08,4.480000019073486,400,1988,40.18000030517578,35,1452.5,31.270000457763672,48,1549.44,15.359999656677246,100,1693,6.760000228881836,300,2019.0000000000002,6.28000020980835,400,2512,70.45999908447266,32,2178.56,2022-09-19,3809.9998474121094,220.6999969482422,213.75999450683594,485.10000228881836,1615.999984741211,7441.1999797821045,593.1999969482422,1236.479995727539,1792.0000076293945,1406.3000106811523,1500.9600219726562,1535.9999656677246,2028.0000686645508,2512.00008392334,2254.719970703125,28646.419927597046,25074.910000000003,14.24
59,2022-09-20,38.81999969482422,100,3650,44.029998779296875,5,234.85,26.81999969482422,8,200.48,16.200000762939453,30,422.1,16.219999313354492,100,1866,28.329999923706055,265,6925.13,29.690000534057617,20,617,44.02000045776367,28,1354.08,4.449999809265137,400,1988,40.790000915527344,35,1452.5,31.09000015258789,48,1549.44,15.420000076293945,100,1693,6.760000228881836,300,2019.0000000000002,6.289999961853027,400,2512,69.44999694824219,32,2178.56,2022-09-20,3881.999969482422,220.14999389648438,214.55999755859375,486.0000228881836,1621.9999313354492,7507.4499797821045,593.8000106811523,1232.5600128173828,1779.9999237060547,1427.650032043457,1492.3200073242188,1542.0000076293945,2028.0000686645508,2515.999984741211,2222.39990234375,28766.88984489441,25074.910000000003,14.72
60,2022-09-21,39.33000183105469,100,3650,43.31999969482422,5,234.85,27.6200008392334,8,200.48,16.34000015258789,30,422.1,15.920000076293945,100,1866,28.530000686645508,265,6925.13,30.0,20,617,44.29999923706055,28,1354.08,4.360000133514404,400,1988,40.5,35,1452.5,31.170000076293945,48,1549.44,15.529999732971191,100,1693,6.710000038146973,300,2019.0000000000002,6.289999961853027,400,2512,68.44999694824219,32,2178.56,2022-09-21,3933.0001831054688,216.5999984741211,220.9600067138672,490.2000045776367,1592.0000076293945,7560.45018196106,600.0,1240.3999786376953,1744.0000534057617,1417.5,1496.1600036621094,1552.9999732971191,2013.0000114440918,2515.999984741211,2190.39990234375,28783.670289993286,25074.910000000003,14.79
61,2022-09-22,39.540000915527344,100,3650,44.16999816894531,5,234.85,28.450000762939453,8,200.48,16.899999618530273,30,422.1,16.059999465942383,100,1866,29.549999237060547,265,6925.13,29.93000030517578,20,617,46.099998474121094,28,1354.08,4.550000190734863,400,1988,41.2400016784668,35,1452.5,31.940000534057617,48,1549.44,15.920000076293945,100,1693,6.889999866485596,300,2019.0000000000002,6.420000076293945,400,2512,70.0199966430664,32,2178.56,2022-09-22,3954.0000915527344,220.84999084472656,227.60000610351562,506.9999885559082,1605.9999465942383,7830.749797821045,598.6000061035156,1290.7999572753906,1820.0000762939453,1443.400058746338,1533.1200256347656,1592.0000076293945,2066.9999599456787,2568.000030517578,2240.639892578125,29499.7598361969,22662.910000000003,30.17
62,2022-09-23,37.349998474121094,100,3650,42.540000915527344,5,234.85,28.56999969482422,8,200.48,16.760000228881836,30,422.1,14.819999694824219,100,1866,28.1200008392334,265,6925.13,29.56999969482422,20,617,45.95000076293945,28,1354.08,4.389999866485596,400,1988,40.72999954223633,35,1452.5,29.940000534057617,48,1549.44,15.539999961853027,100,1693,6.829999923706055,300,2019.0000000000002,6.400000095367432,400,2512,68.56999969482422,32,2178.56,2022-09-23,3734.9998474121094,212.70000457763672,228.55999755859375,502.8000068664551,1481.9999694824219,7451.800222396851,591.3999938964844,1286.6000213623047,1755.9999465942383,1425.5499839782715,1437.1200256347656,1553.9999961853027,2048.9999771118164,2560.0000381469727,2194.239990234375,28466.7700214386,22662.910000000003,25.61
63,2022-09-26,34.79999923706055,100,3650,42.459999084472656,5,234.85,27.770000457763672,8,200.48,16.190000534057617,30,422.1,14.369999885559082,100,1866,28.1200008392334,265,6925.13,28.219999313354492,20,617,44.529998779296875,28,1354.08,4.289999961853027,400,1988,39.029998779296875,35,1452.5,29.290000915527344,48,1549.44,14.579999923706055,100,1693,6.590000152587891,300,2019.0000000000002,6.199999809265137,400,2512,68.72000122070312,32,2178.56,2022-09-26,3479.9999237060547,212.29999542236328,222.16000366210938,485.7000160217285,1436.9999885559082,7451.800222396851,564.3999862670898,1246.8399658203125,1715.999984741211,1366.0499572753906,1405.9200439453125,1457.9999923706055,1977.0000457763672,2479.9999237060547,2199.0400390625,27702.21008872986,22662.910000000003,22.24
64,2022-09-27,34.7599983215332,100,3650,43.33000183105469,5,234.85,27.959999084472656,8,200.48,16.06999969482422,30,422.1,14.260000228881836,100,1866,27.18000030517578,265,6925.13,28.729999542236328,20,617,43.25,28,1354.08,4.190000057220459,400,1988,38.540000915527344,35,1452.5,29.670000076293945,48,1549.44,14.279999732971191,100,1693,6.380000114440918,300,2019.0000000000002,6.110000133514404,400,2512,67.69999694824219,32,2178.56,2022-09-27,3475.9998321533203,216.65000915527344,223.67999267578125,482.09999084472656,1426.0000228881836,7202.700080871582,574.5999908447266,1211.0,1676.0000228881836,1348.900032043457,1424.1600036621094,1427.9999732971191,1914.0000343322754,2444.0000534057617,2166.39990234375,27214.18994140625,22662.910000000003,20.08
65,2022-09-28,35.75,100,3650,43.5,5,234.85,27.6299991607666,8,200.48,17.3799991607666,30,422.1,14.15999984741211,100,1866,27.90999984741211,265,6925.13,29.209999084472656,20,617,42.63999938964844,28,1354.08,4.139999866485596,400,1988,38.54999923706055,35,1452.5,29.270000457763672,48,1549.44,14.300000190734863,100,1693,6.420000076293945,300,2019.0000000000002,6.050000190734863,400,2512,68.33999633789062,32,2178.56,2022-09-28,3575.0,217.5,221.0399932861328,521.399974822998,1415.999984741211,7396.149959564209,584.1999816894531,1193.9199829101562,1655.9999465942383,1349.2499732971191,1404.9600219726562,1430.0000190734863,1926.0000228881836,2420.0000762939453,2186.8798828125,27498.29981994629,22662.910000000003,21.34
66,2022-09-29,35.060001373291016,100,3650,43.22999954223633,5,234.85,26.940000534057617,8,200.48,17.25,30,422.1,14.170000076293945,100,1866,27.229999542236328,265,6925.13,28.56999969482422,20,617,42.470001220703125,28,1354.08,4.150000095367432,400,1988,38.34000015258789,35,1452.5,29.309999465942383,48,1549.44,13.859999656677246,100,1693,6.440000057220459,300,2019.0000000000002,6.230000019073486,400,2512,68.43000030517578,32,2178.56,2022-09-29,3506.0001373291016,216.14999771118164,215.52000427246094,517.5,1417.0000076293945,7215.949878692627,571.3999938964844,1189.1600341796875,1660.0000381469727,1341.9000053405762,1406.8799743652344,1385.9999656677246,1932.0000171661377,2492.0000076293945,2189.760009765625,27257.220071792603,22662.910000000003,20.27
67,2022-09-30,35.61000061035156,100,3650,44.5,5,234.85,27.850000381469727,8,200.48,18.350000381469727,30,422.1,14.520000457763672,100,1866,27.530000686645508,265,6925.13,29.350000381469727,20,617,42.970001220703125,28,1354.08,4.190000057220459,400,1988,38.52000045776367,35,1452.5,29.799999237060547,48,1549.44,14.729999542236328,100,1693,6.579999923706055,300,2019.0000000000002,6.199999809265137,400,2512,72.04000091552734,32,2178.56,2022-09-30,3561.0000610351562,222.5,222.8000030517578,550.5000114440918,1452.0000457763672,7295.45018196106,587.0000076293945,1203.1600341796875,1676.0000228881836,1348.2000160217285,1430.3999633789062,1472.9999542236328,1973.9999771118164,2479.9999237060547,2305.280029296875,27781.290231704712,22662.910000000003,22.58
68,2022-10-03,38.04999923706055,100,3650,45.40999984741211,5,234.85,30.1200008392334,8,200.48,20.030000686645508,30,422.1,15.319999694824219,100,1866,28.940000534057617,265,6925.13,30.950000762939453,20,617,45.81999969482422,28,1354.08,4.389999866485596,400,1988,41.459999084472656,35,1452.5,32.18000030517578,48,1549.44,14.869999885559082,100,1693,6.840000152587891,300,2019.0000000000002,6.409999847412109,400,2512,74.0,32,2178.56,2022-10-03,3804.9999237060547,227.04999923706055,240.9600067138672,600.9000205993652,1531.9999694824219,7669.100141525269,619.0000152587891,1282.9599914550781,1755.9999465942383,1451.099967956543,1544.6400146484375,1486.9999885559082,2052.000045776367,2563.9999389648438,2368.0,29199.709970474243,22662.910000000003,28.84
69,2022-10-04,41.599998474121094,100,3650,45.77000045776367,5,234.85,29.979999542236328,8,200.48,19.670000076293945,30,422.1,15.220000267028809,100,1866,30.329999923706055,265,6925.13,31.1299991607666,20,617,44.650001525878906,28,1354.08,4.380000114440918,400,1988,39.22999954223633,35,1452.5,31.3700008392334,48,1549.44,14.630000114440918,100,1693,6.690000057220459,300,2019.0000000000002,6.300000190734863,400,2512,75.79000091552734,32,2178.56,2022-10-04,4159.999847412109,228.85000228881836,239.83999633789062,590.1000022888184,1522.0000267028809,8037.4499797821045,622.599983215332,1250.2000427246094,1752.0000457763672,1373.0499839782715,1505.7600402832031,1463.0000114440918,2007.0000171661377,2520.0000762939453,2425.280029296875,29697.130084991455,16612.58,78.76
70,2022-10-05,43.04999923706055,100,3650,46.939998626708984,5,234.85,30.579999923706055,8,200.48,19.790000915527344,30,422.1,15.670000076293945,100,1866,31.299999237060547,265,6925.13,31.309999465942383,20,617,44.08000183105469,28,1354.08,4.429999828338623,400,1988,39.86000061035156,35,1452.5,32.54999923706055,48,1549.44,14.350000381469727,100,1693,6.650000095367432,300,2019.0000000000002,6.25,400,2512,76.95999908447266,32,2178.56,2022-10-05,4304.999923706055,234.69999313354492,244.63999938964844,593.7000274658203,1567.0000076293945,8294.499797821045,626.1999893188477,1234.2400512695312,1771.9999313354492,1395.1000213623047,1562.3999633789062,1435.0000381469727,1995.0000286102295,2500.0,2462.719970703125,30222.199743270874,16612.58,81.92
